time,x_ABF_0,x_CTC_0,x_ABF_1,x_CTC_1,x_ABF_2,x_CTC_2,x_ABF_3,x_CTC_3,x_ABF_4,x_CTC_4
0.0,1.6666321634059929,4.995530686650812,1.6666321634059929,4.995530686650812,1.6666321634059929,4.995530686650812,1.6666321634059929,4.995529796760154,1.6666321634059929,4.995529796760154
0.6282833294169274,1.6392128524578604,5.030682702469897,1.6425726346363843,5.032515432279636,1.6565007582669402,5.03209718367047,1.6383719057862396,5.032399746494123,1.6391447758225388,5.032404195947412
1.2565666588338549,1.6991981569735117,5.066356639159783,1.6950695092666488,5.070972502001791,1.714494487490435,5.06805633031618,1.6953311371200417,5.067966896305071,1.6938499141201337,5.069163354294483
1.8848499882507825,1.7485332500966124,5.101032563476945,1.7346847716799298,5.108307864549788,1.7570526183090605,5.103078867044555,1.7370349729071795,5.103047720871532,1.7363283997248862,5.104811929100621
2.5131333176677098,1.7809991309651287,5.136300265081545,1.7570753105208348,5.146534007646244,1.7822205058929592,5.138997523665336,1.761067804957054,5.139030894565003,1.7659070303541702,5.141235598669703
3.1414166470846374,1.8061354274306756,5.171772641537437,1.7735636495738811,5.184607089549557,1.8002701581051157,5.175119520301423,1.7793021094807042,5.174735087537253,1.7924146483233867,5.177857268910144
3.769700945797876,1.8338590809837754,5.207005637406382,1.7978879208141856,5.2221266594637195,1.8232720518279295,5.211006140858522,1.80666357753608,5.21021413817308,1.8200764544757697,5.214258691212781
4.397984275214803,1.873797818651167,5.2421776757652685,1.8337051298999762,5.259264466285685,1.8635716401570586,5.246396647373897,1.8469395837627773,5.245456477893933,1.8573290571925918,5.250405604787287
5.0262666353354195,1.9212076333361177,5.276937249804264,1.8757168678547127,5.295901264667309,1.9133859393993853,5.280914171153972,1.892766727912831,5.280547091257629,1.8997496999045873,5.285855733976734
5.654550934048658,1.9667598012729115,5.311280799960738,1.91643381490235,5.3323605298627035,1.959594401696306,5.315234139208013,1.9350013834773463,5.315745826336248,1.9413227217650284,5.320880495431755
6.282833294169275,2.011279251101328,5.345832139585808,1.9565612093891949,5.369060510481032,1.9975415640715413,5.349990598629708,1.9761815186123683,5.350402618004268,1.9797926949017208,5.356524175839274
6.911117592882513,2.1011902436028054,5.379225731465081,2.0294677262561014,5.404745570804139,2.0704841215100886,5.383923909192935,2.054156852666104,5.38490545858849,2.048772569241085,5.391036360275401
7.53940092229944,2.1435935334469733,5.413654711124704,2.065851350745582,5.4413156273864285,2.1038216502779195,5.419445674580337,2.0930517485918956,5.420045015938365,2.0858859040699618,5.426815749008236
8.167684251716368,2.186588600578579,5.44797334434276,2.1037864995969366,5.478297703343279,2.142102076704501,5.45461860282988,2.133966251365565,5.4550199435165485,2.125657342293686,5.462767331583355
8.795967581133295,2.23079881340341,5.482343146273639,2.144670301142911,5.515078664011468,2.1864880429342475,5.4896527081368065,2.177259431867533,5.489887194325138,2.166305767760673,5.498390544505745
9.424250910550224,2.2766522093278687,5.516048199883141,2.1862602309258508,5.551311452034452,2.233374156967083,5.524114613750769,2.220829813309406,5.524949331187785,2.2073016955295306,5.533696066463301
10.05253423996715,2.321563211045717,5.550158598687271,2.2272379159362234,5.587948250416075,2.280899212492219,5.55831756118331,2.2643565901090468,5.560219257519029,2.2477530102158148,5.569371337989172
