Ht,vdimless,vdim
0.0,0.0080072309454261,924.2519804523228
0.0,0.007957031308033206,918.4575785430243
0.0,0.007968464090437158,919.7772322224237
0.0,0.007998723635816479,923.2700058085784
0.0,0.007991360038493663,922.4200466335211
0.0,0.008008384062051758,924.3850814371976
0.0,0.007956212407142213,918.3630551334394
0.0,0.007965895259108605,919.4807193006601
0.0,0.008000733270688547,923.5019722677894
0.0,0.008000132116412562,923.4325827330147
0.05,0.008072601265183837,931.7974912425918
0.05,0.008041976333188365,928.2625421146163
0.05,0.007987637032801635,921.9903106352035
0.05,0.008185442081417641,944.8223869388405
0.05,0.008216028236985818,948.352860213682
0.05,0.008257589195383363,953.1501238832618
0.05,0.008126636170316072,938.0345872402476
0.05,0.008139056068221512,939.4681808651043
0.05,0.008300965121089418,958.1568840867594
0.05,0.008034395864378131,927.3875500782473
0.1,0.00775262771183898,894.8638505886674
0.1,0.008133696121469839,938.8494973983582
0.1,0.007844355457126131,905.4517243270293
0.1,0.008133805557715135,938.8621293140776
0.1,0.00848564248989131,979.4736695052408
0.1,0.008390960140795848,968.5447542208195
0.1,0.007378054228071265,851.6278946687256
0.1,0.008141998226504774,939.8077858594703
0.1,0.008384153018159935,967.7590273421639
0.1,0.0077214665448956605,891.2670053800226
0.15,0.008424512299205454,972.4175847998155
0.15,0.007554791219452006,872.02814481964
0.15,0.007867515464099063,908.1250183106691
0.15,0.007618838158805191,879.4209015594596
0.15,0.008649036036711116,998.333723657619
0.15,0.0077931914946507445,899.5460131057642
0.15,0.008076294602303332,932.2238026816444
0.15,0.00813385895437057,938.8682927387209
0.15,0.008332479156903522,961.7944599493452
0.15,0.007782350916383555,898.294715871928
0.2,0.008643091365161972,997.6475470642523
0.2,0.00816142939785082,942.0506709119302
0.2,0.007934809746565302,915.8926066650512
0.2,0.007862885953855108,907.5906470604002
0.2,0.008527608013854524,984.3176310317752
0.2,0.007941982465539532,916.7205332931632
0.2,0.00852436717181969,983.9435498182518
0.2,0.0073117440333354,843.97389677276
0.2,0.008049482744536127,929.1289859079258
0.2,0.007198148458896741,830.8618814754464
0.25,0.008218080637143412,948.5897629486306
0.25,0.007366104494997258,850.2485708382026
0.25,0.009065019234889227,1046.3494855822366
0.25,0.00701583475289927,809.8179269573096
0.25,0.0077218312066652875,891.3090972548631
0.25,0.008405644084531084,970.2396802408933
0.25,0.008191637909707235,945.5375538431335
0.25,0.007988902308292927,922.1363578001492
0.25,0.007504717355027544,866.2482605277244
0.25,0.0071147931979365356,821.2404198804618
0.3,0.00789996147047961,911.8701688951068
0.3,0.006505031840794235,750.8573941149825
0.3,0.0084773224925902,978.51331579054
0.3,0.005703619051509641,658.3525865598548
0.3,0.006797883922122857,784.6604800996794
0.3,0.007761717763492821,895.9130894954427
0.3,0.008667702289209819,1000.488316294841
0.3,0.008515872832587878,982.9630723084678
0.3,0.00895411773385873,1033.5484395450767
0.3,0.007588132584250576,875.8766440893737
0.35,0.008131119099345949,938.5520390362967
0.35,0.007442069473058034,859.0169930176322
0.35,0.008782108511848657,1013.6939024170218
0.35,0.006370956818270312,735.3814941513741
0.35,0.007767397393053248,896.5686730430184
0.35,0.0073724833834627026,850.984867859914
0.35,0.00741488627388524,855.8793133576199
0.35,0.007420565966319144,856.5349041625029
0.35,0.008247161504314357,951.9464850488432
0.35,0.007757239155841228,895.3961365038449
0.4,0.00823945017319839,951.0563879473068
0.4,0.0074506577709723895,860.008315911921
0.4,0.0069023738430985465,796.7214556175959
0.4,0.00767210405129205,885.5692326063695
0.4,0.008168982508342415,942.9225050550955
0.4,0.008375746517925312,966.7886888389437
0.4,0.006976546941718895,805.2830462303036
0.4,0.008950058604580393,1033.0799057535594
0.4,0.0084351160203663,973.641542288974
0.4,0.0083555519182793,964.457683420906
0.45,0.008811095679722913,1017.0398090729035
0.45,0.007452027830006774,860.1664579443535
0.45,0.007501973645427118,865.9315619025363
0.45,0.006871108269117979,793.1125590004668
0.45,0.00818468264662935,944.7347275330002
0.45,0.007209261575429742,832.1446370290989
0.45,0.008917483698504957,1029.3198766425635
0.45,0.008476805564846628,978.4536482857554
0.45,0.00954980897914636,1102.307392165233
0.45,0.007817514123943825,902.3535052896606
