t0,x0
59.686923079682295,4.050455853333333
60.31520834769184,4.0586798239999995
60.943487799923524,4.067646165333333
61.571773067933066,4.075448405333333
62.20005930523894,4.083410965333333
62.828338757470604,4.092183586666666
63.45662402548016,4.100451199999999
64.08490929348972,4.107948832
64.7131897150177,4.11628948
65.34147498302727,4.124981050666666
65.96975443525893,4.133437930666666
66.5980397032685,4.142457712
67.22632497127805,4.151365269333333
67.85460539280604,4.1590325733333335
68.48289066081558,4.166259442666666
69.11117592882513,4.174670898666666
69.73945538105681,4.1824018853333325
70.36774161836269,4.189671506666666
70.99602688637223,4.198359514666667
71.62430633860392,4.206101634666666
72.25259160661346,4.213313808
72.880876874623,4.221371669333333
73.509157296151,4.2308951226666665
74.13744256416055,4.240882168
74.76572201639223,4.251012165333332
75.3940072844018,4.260087613333333
76.02229352170764,4.268096487999999
76.65057297393933,4.2765008186666655
77.27885824194888,4.2840051306666656
77.90714350995843,4.2913762879999995
78.53542296219011,4.298969666666666
79.16370919949598,4.30615512
79.79199446750552,4.313516925333333
80.4202739197372,4.3211543919999995
81.04855918774676,4.330122514666666
81.6768444557563,4.339169906666666
82.3051248772843,4.348104629333333
82.93341014529385,4.356755674666666
83.56168959752553,4.365776791999999
84.18997486553508,4.375661410666666
84.81826110284094,4.3850387946666665
85.44654055507263,4.39376332
86.07482582308218,4.404268288
86.70311109109173,4.413759677333332
87.33139054332342,4.422926418666666
87.95967678062927,4.4321363573333326
88.58796204863883,4.440970879999999
89.21624150087051,4.448500576
89.84452676888004,4.456631026666666
90.47281300618592,4.46513244
91.1010924584176,4.474422983999999
91.72937772642713,4.485612874666666
92.35765717865883,4.49749036
92.98594244666837,4.5085533306666665
93.61422868397425,4.519943621333333
94.24250813620593,4.530446362666667
94.87079340421548,4.541423384
95.49907867222502,4.552900514666667
96.1273581244567,4.564903138666666
96.75564436176255,4.576590466666667
97.38392962977213,4.589376877333333
98.01220908200379,4.601718399999999
98.64049435001334,4.613494349333333
99.26878058731921,4.626139589333333
99.8970600395509,4.638073631999999
100.52533949178256,4.648690378666666
101.15363057556999,4.659129437333332
101.78191002780167,4.668940576
102.41019044932969,4.679149397333332
103.03848153311708,4.6894268
103.66676098534876,4.6994668399999995
104.29504043758045,4.710876725333334
104.92333249066418,4.723756210666666
105.55161194289586,4.737236896
106.17989139512754,4.7512573253333334
106.80818247891494,4.765003429333333
107.43646193114665,4.777920767999999
108.06474235267464,4.789395226666667
108.69303343646206,4.800146909333333
109.32131288869374,4.809723357333333
109.94959234092542,4.818144165333333
110.57788439400916,4.827912552
111.20616384624084,4.837830125333333
111.83444329847251,4.848714072
112.46273438225994,4.860938026666666
113.09101383449162,4.873614439999999
113.71929425601961,4.885652690666666
114.34757370825129,4.896570482666666
114.97586479203869,4.908062309333333
115.60414424427039,4.919059370666666
116.23242369650208,4.930110762666666
116.86071574958581,4.940916330666666
117.48899520181749,4.950417072
118.11727465404917,4.960334645333334
118.74556573783657,4.970847183999999
119.37384615936459,4.981353487999999
120.00212561159626,4.991039042666666
120.63041669538369,5.000084208
121.25869614761537,5.008808733333333
121.88697559984705,5.018136685333333
122.51526765293076,5.026808661333333
123.14354710516244,5.036151309333333
123.77182655739414,5.044984496
124.40011764118157,5.05336656
125.02839806270956,5.061953032
125.65667751494121,5.070115546666666
126.28496859872864,5.079805554666666
126.91324805096032,5.088829789333333
127.54152750319201,5.0985955039999995
128.1698195562757,5.108639552
128.79809900850742,5.117731032
129.4263784607391,5.126581141333332
130.05466954452652,5.134854989333332
130.68294996605454,5.142375333333333
131.3112294182862,5.150417162666666
131.93950887051787,5.158219847999999
132.56779995430531,5.1655798719999995
133.196079406537,5.173606114666666
133.82435982806498,5.182808482666666
134.4526509118524,5.191791301333333
135.08093036408408,5.200339474666666
135.70920981631576,5.207142386666666
136.3375018693995,5.213141917333332
136.96578132163117,5.218560287999999
137.59406077386285,5.224934343999999
138.22235185765027,5.2321398373333325
138.85063130988195,5.238534823999999
139.47891173140994,5.244978352
140.10720281519735,5.252394487999999
140.73548226742903,5.259979850666666
141.36376171966074,5.267431167999999
141.99205377274447,5.273676522666666
142.62033322497615,5.279717469333333
143.24861267720783,5.285565141333333
143.87690376099522,5.290397453333333
144.50518321322693,5.295151832
145.13346363475492,5.300291423999999
145.76175471854233,5.305047138666667
146.39003417077402,5.3115605839999995
147.0183136230057,5.318302485333333
147.64660567608942,5.3251365706666665
148.2748851283211,5.331086224
148.90316458055278,5.336064159999999
149.53144403278446,5.340024954666665
150.1597351165719,5.343170789333333
150.7880155380999,5.347232674666666
151.41629499033158,5.351563096
152.04458607411897,5.355812912
152.67286552635065,5.361345733333333
153.30114497858236,5.3666830533333325
153.92943703166605,5.372289799999999
154.55771648389776,5.377024583999999
155.18599593612944,5.380870927999998
155.81428701991686,5.383381272
156.44256647214854,5.385918336
157.07084689367653,5.3888704506666665
157.69913797746395,5.3918719973333324
158.32741742969566,5.395518386666667
158.95569688192734,5.398851261333332
159.58398893501104,5.4019654773333325
160.21226838724272,5.405747693333333
160.8405478394744,5.409118421333332
161.46883892326184,5.411395410666666
162.09711837549352,5.414183197333332
162.72539879702148,5.416040682666666
163.35368988080893,5.419084981333333
163.98196933304064,5.422349274666666
164.6102487852723,5.425853602666666
165.23854083835602,5.428058002666666
165.8668202905877,5.430834210666665
166.4950997428194,5.433002093333332
167.12337919505106,5.435096496
167.75167027883847,5.437017218666666
168.37995070036646,5.438336295999999
169.00823015259814,5.440183093333333
169.6365212363856,5.442390610666666
170.26480068861724,5.4450951199999995
170.89308014084892,5.44782724
171.52137219393265,5.450150098666667
172.14965164616436,5.4518223253333336
172.77793109839607,5.454217773333333
173.40622218218346,5.4555738133333325
174.03450260371145,5.456416383999999
174.66278205594313,5.457353365333333
175.29107313973054,5.458099743999999
175.91935259196222,5.460738343999999
176.5476320441939,5.463631229333333
177.17592409727766,5.466542373333333
177.8042035495093,5.470144229333333
178.43248300174102,5.472780602666667
179.06077408552844,5.474982330666666
179.68905450705643,5.475954938666667
180.31733395928808,5.476189629333333
180.94562504307552,5.476925319999999
181.5739044953072,5.477888576
182.20218394753888,5.479625821333332
182.8304760006226,5.482658541333333
183.45875545285426,5.486292461333333
184.08703490508597,5.490472359999999
184.71531435731765,5.4935442693333325
185.34360641040138,5.497041917333332
185.9718858626331,5.497905418666666
186.60016531486474,5.498050152
187.22845639865218,5.498223386666666
187.85673585088387,5.499735293333333
188.48501627241185,5.501676946666666
189.11330735619927,5.5048463839999995
189.74158680843095,5.508632607999999
190.36986626066263,5.513030719999999
190.99815831374633,5.517473810666666
191.62643776597804,5.521003968
192.25471721820972,5.523234197333333
192.88300830199714,5.523861226666666
193.51128775422882,5.523850983999999
194.1395681757568,5.5249202293333335
194.76785925954425,5.527424338666666
195.3961387117759,5.530717578666667
196.02441816400759,5.535793933333332
196.6527102170913,5.539653637333332
197.28098966932302,5.542998981333333
197.9092691215547,5.546031255999999
198.5375602053421,5.550041482666667
199.16582802601806,5.5523260426666665
199.7941200791018,5.553781391999999
200.4224111628892,5.554875576
201.05067898356512,5.5565852106666656
201.67897006735257,5.560812314666666
202.30726212043632,5.564769546666667
202.93552994111226,5.569233122666666
203.56382102489968,5.573513666666666
204.19211210868707,5.578039143999999
204.82037992936304,5.581877917333332
205.44867198244674,5.585762114666665
206.07696306623416,5.588529861333333
206.70523088691013,5.589831125333333
207.33352197069752,5.591656992
207.9618140237813,5.595104762666666
208.59008184445722,5.599506882666666
209.2183729282446,5.605261034666666
209.84666401203208,5.6100528213333325
210.47493183270797,5.614351178666666
211.10322388579172,5.618900258666667
211.73151496957914,5.623563789333333
212.35978279025508,5.626987957333332
212.98807387404253,5.630168973333332
213.61636592712622,5.633144690666666
214.2446337478022,5.637415437333332
214.8729248315896,5.643435453333333
215.501215915377,5.650031285333333
216.12948373605295,5.657548512
216.7577757891367,5.663937709333333
217.38606687292412,5.6701541173333325
218.01433469360006,5.675949685333333
218.64262577738748,5.681844117333333
219.2709178304712,5.6887855279999995
219.89918565114718,5.694278714666666
220.52747673493454,5.7012664399999995
221.15576781872198,5.710039506666666
221.78403563939796,5.719374138666667
222.41232769248168,5.728907834666666
223.0406187762691,5.738398778666667
223.66888659694501,5.74851408
224.29717768073246,5.758405378666666
224.92546973381616,5.768245018666667
225.5537375544921,5.777831709333333
226.18202863827958,5.786841693333333
226.81031972206694,5.795914024
227.43858754274294,5.804322362666666
228.06687959582663,5.812217677333333
228.69514644720624,5.821534496
229.32343850029,5.8307515599999995
229.95172958407738,5.839790935999999
230.57999740475339,5.850239346666666
231.20828848854077,5.860838279999999
231.8365805416245,5.872288245333333
232.46484836230044,5.883302674666665
233.09313944608786,5.893414858666667
233.72143149917162,5.902861714666665
234.34969835055122,5.913156485333333
234.97799040363498,5.925546994666665
235.6062814874224,5.938384173333333
236.23454930809834,5.950883343999999
236.86284039188575,5.962676216
237.49113244496948,5.973802424
238.1194002656454,5.985200730666667
238.74769134943284,5.995533799999999
239.3759834025166,6.005844157333333
240.0042502538962,6.017870383999999
240.63254230697996,6.028489357333333
241.26083339076737,6.038067141333332
241.88910121144332,6.047624885333333
242.51739229523074,6.058672269333333
243.14568434831443,6.068221997333333
243.77395216899043,6.07825892
244.4022432527778,6.088919309333332
245.03053530586152,6.099285778666666
245.6588021572412,6.109769370666665
246.28709421032488,6.120583845333333
246.91538529411235,6.130810034666666
247.54365311478827,6.140439477333333
248.17194419857566,6.149221895999999
248.8002362516594,6.157615538666667
249.42850407233536,6.166038573333332
250.0567951561228,6.173885792
250.6850862399102,6.181721432
251.31335406058614,6.191496943999999
251.9416461136699,6.201003029333332
252.56993719745728,6.210180458666667
253.19820501813325,6.220165722666667
253.82649610192064,6.2313573946666665
254.4547881550044,6.242160290666666
255.08305597568034,6.252619834666665
255.71134705946776,6.262081386666666
256.3396381432552,6.271245010666666
256.9679059639311,6.279639098666666
257.59619801701484,6.291085056
258.22448910080226,6.302305229333333
258.8527569214782,6.313490221333332
259.4810480052656,6.323315610666667
260.10934005834935,6.333457186666665
260.7376078790253,6.3436290453333335
261.36589896281276,6.353038047999999
261.9941900466001,6.3629729893333336
262.62245786727607,6.3734815199999995
263.25074992035985,6.382047506666666
263.87901774103574,6.39070256
264.5073088248232,6.400169010666665
265.13559990861063,6.410506087999999
265.7638677292865,6.420387589333332
266.39215978237024,6.429294701333332
267.02045086615766,6.4396072853333335
267.64871868683366,6.451795167999999
268.277009770621,6.463511442666666
268.9053018237048,6.474182965333333
269.53356964438075,6.484107218666667
270.16186072816816,6.493693463999999
270.7901518119556,6.502723042666665
271.4184196326315,6.512498554666665
272.04671168571525,6.521828287999999
272.67500276950267,6.53111616
273.3032705901786,6.541417610666666
273.93156167396603,6.551746671999999
274.55985372704976,6.5617613279999984
275.1881215477257,6.571357370666666
275.8164126315131,6.579929592
276.44470371530053,6.587326578666667
277.0729715359765,6.593722901333332
277.70126358906026,6.602085815999999
278.3295546728476,6.610373914666665
278.9578224935236,6.619839029333333
279.586113577311,6.629690247999998
280.2144056303947,6.638601368
280.8426734510707,6.647335245333333
281.47096453485807,6.655674557333333
282.0992556186455,6.664049050666666
282.7275234393215,6.670727216
283.35581549240516,6.677512314666667
283.98410657619263,6.684826024
284.6123743968685,6.693125256000001
285.24066548065593,6.701095386666667
285.86895753373966,6.70953668
286.49722535441566,6.718609456
287.1255164382031,6.726010005333333
287.75380752199044,6.733577109333333
288.38207534266644,6.740601797333334
289.01036739575017,6.746727802666666
289.6386584795376,6.752913482666667
290.2669263002135,6.759734208000001
290.89521738400094,6.7670381200000005
291.52350943708467,6.774807405333334
292.1517772577606,6.784490288
292.78006834154803,6.793070970666668
293.40835942533545,6.800303629333334
294.0366272460114,6.807216093333333
294.6649192990951,6.814132565333334
295.29321038288253,6.820549818666667
295.9214782035585,6.826036325333335
296.5497692873459,6.831830557333333
297.1780613404297,6.838464242666667
297.80632916110557,6.846124866666667
298.43462024489304,6.854897933333334
299.0628880655689,6.863259066666667
299.69117914935634,6.871326280000001
300.3194712024401,6.878534
300.947739023116,6.885622816000001
301.57603010690343,6.891251829333334
302.2043211906909,6.897066546666667
302.8325890113668,6.9035590613333335
303.4608810644506,6.910313877333334
304.08917214823794,6.917460141333334
304.71743996891394,6.92486648
305.3457310527013,6.932614389333334
305.9740231057851,6.940404605333333
306.602290926461,6.947724104000001
307.23058201024844,6.954098605333334
307.85887309403586,6.960131536
308.4871409147118,6.966428994666667
309.1154329677955,6.971936877333334
309.74372405158294,6.978641816
310.3719918722589,6.985939048
311.0002829560463,6.993485666666667
311.62857500913003,7.001810728000001
312.256842829806,7.0097292
312.8851339135934,7.016010181333334
313.5134249973808,7.02303576
