theta,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,x51,y51,z51,x52,y52,z52,x53,y53,z53,x54,y54,z54,x55,y55,z55,x56,y56,z56,x57,y57,z57,x58,y58,z58,x59,y59,z59,x60,y60,z60,x61,y61,z61,x62,y62,z62,x63,y63,z63,x64,y64,z64,x65,y65,z65,x66,y66,z66,x67,y67,z67,x68,y68,z68,x69,y69,z69,x70,y70,z70,x71,y71,z71,x72,y72,z72,x73,y73,z73,x74,y74,z74,x75,y75,z75,x76,y76,z76,x77,y77,z77,x78,y78,z78,x79,y79,z79,x80,y80,z80,x81,y81,z81,x82,y82,z82,x83,y83,z83,x84,y84,z84,x85,y85,z85,x86,y86,z86,x87,y87,z87,x88,y88,z88,x89,y89,z89,x90,y90,z90,x91,y91,z91,x92,y92,z92,x93,y93,z93,x94,y94,z94,x95,y95,z95,x96,y96,z96,x97,y97,z97,x98,y98,z98,x99,y99,z99,x100,y100,z100,x101,y101,z101,x102,y102,z102,x103,y103,z103,x104,y104,z104,x105,y105,z105,x106,y106,z106,x107,y107,z107,x108,y108,z108,x109,y109,z109,x110,y110,z110,x111,y111,z111,x112,y112,z112,x113,y113,z113,x114,y114,z114,x115,y115,z115,x116,y116,z116,x117,y117,z117,x118,y118,z118,x119,y119,z119,x120,y120,z120,x121,y121,z121,x122,y122,z122,x123,y123,z123,x124,y124,z124,x125,y125,z125,x126,y126,z126,x127,y127,z127,x128,y128,z128,x129,y129,z129,x130,y130,z130,x131,y131,z131,x132,y132,z132,x133,y133,z133,x134,y134,z134,x135,y135,z135,x136,y136,z136,x137,y137,z137,x138,y138,z138,x139,y139,z139,x140,y140,z140,x141,y141,z141,x142,y142,z142,x143,y143,z143,x144,y144,z144,x145,y145,z145,x146,y146,z146,x147,y147,z147,x148,y148,z148,x149,y149,z149,x150,y150,z150,x151,y151,z151,x152,y152,z152,x153,y153,z153,x154,y154,z154,x155,y155,z155,x156,y156,z156,x157,y157,z157,x158,y158,z158,x159,y159,z159,x160,y160,z160,x161,y161,z161,x162,y162,z162,x163,y163,z163,x164,y164,z164,x165,y165,z165,x166,y166,z166,x167,y167,z167,x168,y168,z168,x169,y169,z169,x170,y170,z170,x171,y171,z171,x172,y172,z172,x173,y173,z173,x174,y174,z174,x175,y175,z175,x176,y176,z176,x177,y177,z177,x178,y178,z178,x179,y179,z179,x180,y180,z180,x181,y181,z181,x182,y182,z182,x183,y183,z183,x184,y184,z184,x185,y185,z185,x186,y186,z186,x187,y187,z187,x188,y188,z188,x189,y189,z189,x190,y190,z190,x191,y191,z191,x192,y192,z192,x193,y193,z193,x194,y194,z194,x195,y195,z195,x196,y196,z196,x197,y197,z197,x198,y198,z198,x199,y199,z199,x200,y200,z200,x201,y201,z201,x202,y202,z202,x203,y203,z203,x204,y204,z204,x205,y205,z205,x206,y206,z206,x207,y207,z207,x208,y208,z208,x209,y209,z209,x210,y210,z210,x211,y211,z211,x212,y212,z212,x213,y213,z213,x214,y214,z214,x215,y215,z215,x216,y216,z216,x217,y217,z217,x218,y218,z218,x219,y219,z219,x220,y220,z220,x221,y221,z221,x222,y222,z222,x223,y223,z223,x224,y224,z224,x225,y225,z225,x226,y226,z226,x227,y227,z227,x228,y228,z228,x229,y229,z229,x230,y230,z230,x231,y231,z231,x232,y232,z232,x233,y233,z233,x234,y234,z234,x235,y235,z235,x236,y236,z236,x237,y237,z237,x238,y238,z238,x239,y239,z239,x240,y240,z240,x241,y241,z241,x242,y242,z242,x243,y243,z243,x244,y244,z244,x245,y245,z245,x246,y246,z246,x247,y247,z247,x248,y248,z248,x249,y249,z249,x250,y250,z250,x251,y251,z251,x252,y252,z252,x253,y253,z253,x254,y254,z254,x255,y255,z255,x256,y256,z256,x257,y257,z257,x258,y258,z258,x259,y259,z259,x260,y260,z260,x261,y261,z261,x262,y262,z262,x263,y263,z263,x264,y264,z264,x265,y265,z265,x266,y266,z266,x267,y267,z267,x268,y268,z268,x269,y269,z269,x270,y270,z270,x271,y271,z271,x272,y272,z272,x273,y273,z273,x274,y274,z274,x275,y275,z275,x276,y276,z276,x277,y277,z277,x278,y278,z278,x279,y279,z279,x280,y280,z280,x281,y281,z281,x282,y282,z282,x283,y283,z283,x284,y284,z284,x285,y285,z285,x286,y286,z286,x287,y287,z287,x288,y288,z288,x289,y289,z289,x290,y290,z290,x291,y291,z291,x292,y292,z292,x293,y293,z293,x294,y294,z294,x295,y295,z295,x296,y296,z296,x297,y297,z297,x298,y298,z298,x299,y299,z299
0.0,0.3194052767999998,0.3194052767999998,0.3194052767999998,-0.4095903376000001,-0.4095903376000001,-0.4095903376000001,0.5274629615999998,0.5274629615999998,0.5274629615999998,0.41779285919999976,0.41779285919999976,0.41779285919999976,0.7813705631999996,0.7813705631999996,0.7813705631999996,0.31763106879999997,0.31763106879999997,0.31763106879999997,0.20596524959999973,0.20596524959999973,0.20596524959999973,0.28316574239999975,0.28316574239999975,0.28316574239999975,0.7523432911999998,0.7523432911999998,0.7523432911999998,0.6548802207999997,0.6548802207999997,0.6548802207999997,0.18514582719999972,0.18514582719999972,0.18514582719999972,-0.24072448000000013,-0.24072448000000013,-0.24072448000000013,0.3655103696,0.3655103696,0.3655103696,0.4406825471999996,0.4406825471999996,0.4406825471999996,0.3155116383999999,0.3155116383999999,0.3155116383999999,-0.12341993920000018,-0.12341993920000018,-0.12341993920000018,0.12612749279999988,0.12612749279999988,0.12612749279999988,-0.22225588320000006,-0.22225588320000006,-0.22225588320000006,0.44125141599999984,0.44125141599999984,0.44125141599999984,-0.7646652032000001,-0.7646652032000001,-0.7646652032000001,0.8059334576,0.8059334576,0.8059334576,0.2847539791999998,0.2847539791999998,0.2847539791999998,0.5947003679999997,0.5947003679999997,0.5947003679999997,0.23978769279999979,0.23978769279999979,0.23978769279999979,0.6365420176,0.6365420176,0.6365420176,-0.6232186080000002,-0.6232186080000002,-0.6232186080000002,-0.31759097280000015,-0.31759097280000015,-0.31759097280000015,-0.015836668800000227,-0.015836668800000227,-0.015836668800000227,-0.3071314288000002,-0.3071314288000002,-0.3071314288000002,-0.5718745248,-0.5718745248,-0.5718745248,-0.14071045120000003,-0.14071045120000003,-0.14071045120000003,-0.5707878224000001,-0.5707878224000001,-0.5707878224000001,-0.7581666320000001,-0.7581666320000001,-0.7581666320000001,-0.6213503456,-0.6213503456,-0.6213503456,0.07079812159999975,0.07079812159999975,0.07079812159999975,-0.7465546544,-0.7465546544,-0.7465546544,-0.08490225760000017,-0.08490225760000017,-0.08490225760000017,-0.5643298656000001,-0.5643298656000001,-0.5643298656000001,-0.14013570400000025,-0.14013570400000025,-0.14013570400000025,0.04540289919999972,0.04540289919999972,0.04540289919999972,-0.17568158720000016,-0.17568158720000016,-0.17568158720000016,-0.0740739776000001,-0.0740739776000001,-0.0740739776000001,-0.7050288352000001,-0.7050288352000001,-0.7050288352000001,-4.2672000001346075e-06,-4.2672000001346075e-06,-4.2672000001346075e-06,-0.1935262720000001,-0.1935262720000001,-0.1935262720000001,0.7753232927999997,0.7753232927999997,0.7753232927999997,0.6445793935999998,0.6445793935999998,0.6445793935999998,0.5953857359999997,0.5953857359999997,0.5953857359999997,0.6269872127999999,0.6269872127999999,0.6269872127999999,0.3295652895999998,0.3295652895999998,0.3295652895999998,0.9179888543999997,0.9179888543999997,0.9179888543999997,0.1792332255999997,0.1792332255999997,0.1792332255999997,0.8866927871999996,0.8866927871999996,0.8866927871999996,0.7911866895999999,0.7911866895999999,0.7911866895999999,0.8563137503999997,0.8563137503999997,0.8563137503999997,0.5512774287999997,0.5512774287999997,0.5512774287999997,0.48691723199999976,0.48691723199999976,0.48691723199999976,0.5433191439999997,0.5433191439999997,0.5433191439999997,0.6932971679999996,0.6932971679999996,0.6932971679999996,0.4529945887999998,0.4529945887999998,0.4529945887999998,0.3745184831999997,0.3745184831999997,0.3745184831999997,0.3562315823999997,0.3562315823999997,0.3562315823999997,0.7458930831999998,0.7458930831999998,0.7458930831999998,0.49681298399999985,0.49681298399999985,0.49681298399999985,-0.15771318880000024,-0.15771318880000024,-0.15771318880000024,0.7529720128,0.7529720128,0.7529720128,0.7106149343999998,0.7106149343999998,0.7106149343999998,0.7768914896,0.7768914896,0.7768914896,0.14076738079999984,0.14076738079999984,0.14076738079999984,0.03992129119999982,0.03992129119999982,0.03992129119999982,0.7606484015999999,0.7606484015999999,0.7606484015999999,-0.17421252160000014,-0.17421252160000014,-0.17421252160000014,-0.3464376176000001,-0.3464376176000001,-0.3464376176000001,-0.6140686112000001,-0.6140686112000001,-0.6140686112000001,-0.5535801424000001,-0.5535801424000001,-0.5535801424000001,0.7861585199999999,0.7861585199999999,0.7861585199999999,0.013922463999999768,0.013922463999999768,0.013922463999999768,-0.3941135792000001,-0.3941135792000001,-0.3941135792000001,-0.41020062240000016,-0.41020062240000016,-0.41020062240000016,0.6292565423999997,0.6292565423999997,0.6292565423999997,0.2840627327999999,0.2840627327999999,0.2840627327999999,0.14345621439999992,0.14345621439999992,0.14345621439999992,-0.45856863200000014,-0.45856863200000014,-0.45856863200000014,0.31264698719999984,0.31264698719999984,0.31264698719999984,0.42114862399999986,0.42114862399999986,0.42114862399999986,-0.3231652992000001,-0.3231652992000001,-0.3231652992000001,-0.6277460448000001,-0.6277460448000001,-0.6277460448000001,-0.6954205904,-0.6954205904,-0.6954205904,-0.5491374080000001,-0.5491374080000001,-0.5491374080000001,0.1382241711999997,0.1382241711999997,0.1382241711999997,0.23405358079999986,0.23405358079999986,0.23405358079999986,-0.035486022400000206,-0.035486022400000206,-0.035486022400000206,0.03503447039999981,0.03503447039999981,0.03503447039999981,-0.16881134080000015,-0.16881134080000015,-0.16881134080000015,0.35904332799999983,0.35904332799999983,0.35904332799999983,-0.5087450512000001,-0.5087450512000001,-0.5087450512000001,0.12627712479999992,0.12627712479999992,0.12627712479999992,0.5551977871999997,0.5551977871999997,0.5551977871999997,-0.05969701440000026,-0.05969701440000026,-0.05969701440000026,0.48355158079999977,0.48355158079999977,0.48355158079999977,-0.09965410240000017,-0.09965410240000017,-0.09965410240000017,0.1514959951999998,0.1514959951999998,0.1514959951999998,-0.17453396320000003,-0.17453396320000003,-0.17453396320000003,-0.02886213440000017,-0.02886213440000017,-0.02886213440000017,-0.17459488480000018,-0.17459488480000018,-0.17459488480000018,0.01110964959999984,0.01110964959999984,0.01110964959999984,-0.733884832,-0.733884832,-0.733884832,-0.9081350368000001,-0.9081350368000001,-0.9081350368000001,0.08540754879999991,0.08540754879999991,0.08540754879999991,-0.3391668384000001,-0.3391668384000001,-0.3391668384000001,0.46422206559999996,0.46422206559999996,0.46422206559999996,-0.03893717760000017,-0.03893717760000017,-0.03893717760000017,0.13255017919999984,0.13255017919999984,0.13255017919999984,-0.1624290016000001,-0.1624290016000001,-0.1624290016000001,-0.8900092576000002,-0.8900092576000002,-0.8900092576000002,0.009745593599999745,0.009745593599999745,0.009745593599999745,-0.4119791056000001,-0.4119791056000001,-0.4119791056000001,-0.19194872320000003,-0.19194872320000003,-0.19194872320000003,0.24078408159999976,0.24078408159999976,0.24078408159999976,-0.024070436800000167,-0.024070436800000167,-0.024070436800000167,-0.49449046560000004,-0.49449046560000004,-0.49449046560000004,-0.6065680400000001,-0.6065680400000001,-0.6065680400000001,0.26685157919999974,0.26685157919999974,0.26685157919999974,-0.11462665440000015,-0.11462665440000015,-0.11462665440000015,0.6631872015999998,0.6631872015999998,0.6631872015999998,0.3121644239999999,0.3121644239999999,0.3121644239999999,0.6717135536,0.6717135536,0.6717135536,0.25835167999999986,0.25835167999999986,0.25835167999999986,0.5912048576,0.5912048576,0.5912048576,0.4877687983999997,0.4877687983999997,0.4877687983999997,0.7678398223999998,0.7678398223999998,0.7678398223999998,0.44921958719999977,0.44921958719999977,0.44921958719999977,0.47613517759999996,0.47613517759999996,0.47613517759999996,0.36926346079999994,0.36926346079999994,0.36926346079999994,0.32543704959999986,0.32543704959999986,0.32543704959999986,0.39181033119999975,0.39181033119999975,0.39181033119999975,0.5511320719999998,0.5511320719999998,0.5511320719999998,0.7710753471999997,0.7710753471999997,0.7710753471999997,0.3569976447999998,0.3569976447999998,0.3569976447999998,0.1313026223999999,0.1313026223999999,0.1313026223999999,0.67874412,0.67874412,0.67874412,-0.027937889600000133,-0.027937889600000133,-0.027937889600000133,0.5722798831999998,0.5722798831999998,0.5722798831999998,0.8270494719999998,0.8270494719999998,0.8270494719999998,0.3496488431999998,0.3496488431999998,0.3496488431999998,-0.026386526400000197,-0.026386526400000197,-0.026386526400000197,-0.4636294000000001,-0.4636294000000001,-0.4636294000000001,0.16416448159999977,0.16416448159999977,0.16416448159999977,0.5388558351999997,0.5388558351999997,0.5388558351999997,-0.4214884864000002,-0.4214884864000002,-0.4214884864000002,-0.3646382128000001,-0.3646382128000001,-0.3646382128000001,0.38361076479999984,0.38361076479999984,0.38361076479999984,-0.3920256784000002,-0.3920256784000002,-0.3920256784000002,0.3208532335999998,0.3208532335999998,0.3208532335999998,-0.10281668160000004,-0.10281668160000004,-0.10281668160000004,-0.6090372352000001,-0.6090372352000001,-0.6090372352000001,-0.47910455520000017,-0.47910455520000017,-0.47910455520000017,0.1977862575999997,0.1977862575999997,0.1977862575999997,-0.2253238736000001,-0.2253238736000001,-0.2253238736000001,-0.15860777440000018,-0.15860777440000018,-0.15860777440000018,-0.48818828640000017,-0.48818828640000017,-0.48818828640000017,-0.37887462880000017,-0.37887462880000017,-0.37887462880000017,-0.10190686560000004,-0.10190686560000004,-0.10190686560000004,0.1440029055999997,0.1440029055999997,0.1440029055999997,-0.47530310080000004,-0.47530310080000004,-0.47530310080000004,-0.2942229968000002,-0.2942229968000002,-0.2942229968000002,0.3826034207999998,0.3826034207999998,0.3826034207999998,0.4217436783999996,0.4217436783999996,0.4217436783999996,-0.6225388512000002,-0.6225388512000002,-0.6225388512000002,-0.22833174400000014,-0.22833174400000014,-0.22833174400000014,0.00039252479999993733,0.00039252479999993733,0.00039252479999993733,-0.09267189920000012,-0.09267189920000012,-0.09267189920000012,0.20017368959999982,0.20017368959999982,0.20017368959999982,-0.48624307040000014,-0.48624307040000014,-0.48624307040000014,0.2619909439999999,0.2619909439999999,0.2619909439999999,0.3116770511999997,0.3116770511999997,0.3116770511999997,0.2707283839999999,0.2707283839999999,0.2707283839999999,-0.7464531184000001,-0.7464531184000001,-0.7464531184000001,-0.8280813824000001,-0.8280813824000001,-0.8280813824000001,-0.4421807216000001,-0.4421807216000001,-0.4421807216000001,-0.3325352016000001,-0.3325352016000001,-0.3325352016000001,-0.5787493136,-0.5787493136,-0.5787493136,-0.039583267200000015,-0.039583267200000015,-0.039583267200000015,-0.16173348000000012,-0.16173348000000012,-0.16173348000000012,-0.2690014544000001,-0.2690014544000001,-0.2690014544000001,-0.16383100000000006,-0.16383100000000006,-0.16383100000000006,-0.531249704,-0.531249704,-0.531249704,3.367519999975798e-05,3.367519999975798e-05,3.367519999975798e-05,-0.6945497856000001,-0.6945497856000001,-0.6945497856000001,-0.6363867584,-0.6363867584,-0.6363867584,-0.7322957936000001,-0.7322957936000001,-0.7322957936000001,-0.6956867216000001,-0.6956867216000001,-0.6956867216000001,0.4470202639999998,0.4470202639999998,0.4470202639999998,-0.5805753584000002,-0.5805753584000002,-0.5805753584000002,-0.6715232912000001,-0.6715232912000001,-0.6715232912000001,-0.37750816800000014,-0.37750816800000014,-0.37750816800000014,0.7969977551999997,0.7969977551999997,0.7969977551999997,0.49819707999999985,0.49819707999999985,0.49819707999999985,0.6361842367999998,0.6361842367999998,0.6361842367999998,0.8174837119999997,0.8174837119999997,0.8174837119999997,0.2541571743999999,0.2541571743999999,0.2541571743999999,0.9029489679999996,0.9029489679999996,0.9029489679999996,0.7603504736,0.7603504736,0.7603504736,0.5062539615999998,0.5062539615999998,0.5062539615999998,0.5785660303999997,0.5785660303999997,0.5785660303999997,0.7709003311999996,0.7709003311999996,0.7709003311999996,0.5074646447999999,0.5074646447999999,0.5074646447999999,0.6054142863999996,0.6054142863999996,0.6054142863999996,-0.20305408960000013,-0.20305408960000013,-0.20305408960000013,-0.09341658560000012,-0.09341658560000012,-0.09341658560000012,0.09423957759999989,0.09423957759999989,0.09423957759999989,0.3597051823999997,0.3597051823999997,0.3597051823999997,0.05146727039999986,0.05146727039999986,0.05146727039999986,-0.8658415520000001,-0.8658415520000001,-0.8658415520000001,0.1011274591999998,0.1011274591999998,0.1011274591999998,-0.4928797840000001,-0.4928797840000001,-0.4928797840000001,-0.19960186560000012,-0.19960186560000012,-0.19960186560000012,-0.7159378096000001,-0.7159378096000001,-0.7159378096000001,-0.005239516800000245,-0.005239516800000245,-0.005239516800000245,0.16164238079999985,0.16164238079999985,0.16164238079999985,-0.06590888000000014,-0.06590888000000014,-0.06590888000000014,-0.7134672784000001,-0.7134672784000001,-0.7134672784000001,-0.27865779520000006,-0.27865779520000006,-0.27865779520000006,-0.6241516704000001,-0.6241516704000001,-0.6241516704000001,-0.0666973872000002,-0.0666973872000002,-0.0666973872000002,-0.03399611520000003,-0.03399611520000003,-0.03399611520000003,0.03246240319999979,0.03246240319999979,0.03246240319999979,0.4730527583999997,0.4730527583999997,0.4730527583999997,0.04066571039999993,0.04066571039999993,0.04066571039999993,0.11451204159999982,0.11451204159999982,0.11451204159999982,0.3532966575999999,0.3532966575999999,0.3532966575999999,0.5195915167999999,0.5195915167999999,0.5195915167999999,0.3500245263999996,0.3500245263999996,0.3500245263999996,-0.10014655200000022,-0.10014655200000022,-0.10014655200000022,0.24940288479999984,0.24940288479999984,0.24940288479999984,0.48953258559999985,0.48953258559999985,0.48953258559999985,0.7208580463999996,0.7208580463999996,0.7208580463999996,0.3872142239999998,0.3872142239999998,0.3872142239999998,0.15562370079999996,0.15562370079999996,0.15562370079999996,0.3435638975999998,0.3435638975999998,0.3435638975999998,-0.4592379680000001,-0.4592379680000001,-0.4592379680000001,0.4898842207999998,0.4898842207999998,0.4898842207999998,0.2529887087999998,0.2529887087999998,0.2529887087999998,-0.3334757456000001,-0.3334757456000001,-0.3334757456000001,-0.37062776800000014,-0.37062776800000014,-0.37062776800000014,0.07144982239999985,0.07144982239999985,0.07144982239999985,0.18528076319999984,0.18528076319999984,0.18528076319999984,0.07694131679999985,0.07694131679999985,0.07694131679999985,-0.30341147040000016,-0.30341147040000016,-0.30341147040000016,-0.15423344320000013,-0.15423344320000013,-0.15423344320000013,-0.7121438368,-0.7121438368,-0.7121438368,-0.26685744160000013,-0.26685744160000013,-0.26685744160000013,-0.7634123024,-0.7634123024,-0.7634123024,-0.06995081440000024,-0.06995081440000024,-0.06995081440000024,-0.8476275968,-0.8476275968,-0.8476275968,-0.9180313232000001,-0.9180313232000001,-0.9180313232000001,-0.6317959952000001,-0.6317959952000001,-0.6317959952000001,-0.13315991360000015,-0.13315991360000015,-0.13315991360000015,-0.9045395936,-0.9045395936,-0.9045395936,-0.5349774112000001,-0.5349774112000001,-0.5349774112000001,-0.30806075040000014,-0.30806075040000014,-0.30806075040000014,-0.9044605024,-0.9044605024,-0.9044605024,-0.7823917856000001,-0.7823917856000001,-0.7823917856000001,0.3668891215999998,0.3668891215999998,0.3668891215999998,-0.4538047232000001,-0.4538047232000001,-0.4538047232000001,-0.6591580768000002,-0.6591580768000002,-0.6591580768000002,-0.004024291200000116,-0.004024291200000116,-0.004024291200000116,0.08560527679999982,0.08560527679999982,0.08560527679999982,0.8553558383999998,0.8553558383999998,0.8553558383999998,0.3358452911999997,0.3358452911999997,0.3358452911999997,0.20628588959999974,0.20628588959999974,0.20628588959999974,0.13617394559999974,0.13617394559999974,0.13617394559999974,0.7485966127999998,0.7485966127999998,0.7485966127999998,0.5229574351999998,0.5229574351999998,0.5229574351999998,0.44838832799999984,0.44838832799999984,0.44838832799999984,0.8585747967999997,0.8585747967999997,0.8585747967999997,0.4831029519999998,0.4831029519999998,0.4831029519999998,-0.03422857920000016,-0.03422857920000016,-0.03422857920000016,0.5890047327999999,0.5890047327999999,0.5890047327999999,-0.39642779840000014,-0.39642779840000014,-0.39642779840000014,0.37752287999999984,0.37752287999999984,0.37752287999999984,-0.6464703520000001,-0.6464703520000001,-0.6464703520000001,0.5326493135999999,0.5326493135999999,0.5326493135999999,0.4903320479999998,0.4903320479999998,0.4903320479999998,0.15479778559999982,0.15479778559999982,0.15479778559999982,-0.42234780160000013,-0.42234780160000013,-0.42234780160000013,0.37188415839999966,0.37188415839999966,0.37188415839999966,-0.4371252976000001,-0.4371252976000001,-0.4371252976000001,0.10844205919999979,0.10844205919999979,0.10844205919999979,0.10960491359999981,0.10960491359999981,0.10960491359999981,0.08167262719999967,0.08167262719999967,0.08167262719999967,-0.8773565360000001,-0.8773565360000001,-0.8773565360000001,0.22858453119999977,0.22858453119999977,0.22858453119999977,-0.4495102848000001,-0.4495102848000001,-0.4495102848000001,-0.6439402352000001,-0.6439402352000001,-0.6439402352000001,-0.11977426240000016,-0.11977426240000016,-0.11977426240000016,-0.6330154960000001,-0.6330154960000001,-0.6330154960000001,0.13889056799999988,0.13889056799999988,0.13889056799999988,0.18049574559999987,0.18049574559999987,0.18049574559999987,0.24794103359999983,0.24794103359999983,0.24794103359999983
