tomega,r0,r1,r2,r3,r4,v0,v1,v2,v3,v4
13.193951856348098,0.3260699358875595,0.2689750838264723,0.2620182340839075,0.25758113486052453,0.2757075909024892,1.7359238830310282,1.9238905280748586,1.6887795275011874,1.8880264616616265,1.9898926258166951
13.822235185765026,0.33423170600607616,0.28191934010554814,0.2667291074627494,0.2661024616550583,0.2885588443589718,1.713630519768348,1.8009143812412836,1.7197192037416194,1.7734675864024276,1.828342089296518
14.450518515181955,0.34069734040624544,0.28970454452663125,0.2716521240854248,0.26752871313518806,0.2918833043455656,1.5963613212357317,1.6095121151466671,1.616593311868007,1.662229811492219,1.615295410582105
15.07880184459888,0.34026826146007977,0.2870037044551396,0.27248993428701496,0.25991104539305016,0.2838722253022863,1.4496625388632811,1.4161079215004946,1.5099959549519035,1.5703102842275123,1.5417945855130357
15.7070842047195,0.3295100379587672,0.27118315063299575,0.265666507949436,0.24372958712044082,0.2656578847861539,1.3138176364602445,1.3556748883526069,1.4734783350828837,1.5293261777809959,1.5160990571419724
16.335368503432736,0.3091138504923297,0.24709107192300755,0.25463481385840064,0.2240255451264878,0.2409529508628092,1.4429439806655409,1.4989637770021644,1.4998417704029916,1.618409053143414,1.5819341533821814
16.963650863553354,0.2929669809068616,0.22871891165531338,0.24724128288301742,0.20836410381456233,0.22023209454523396,1.5477639823081217,1.6884715340410477,1.5741037030611738,1.6707399394182048,1.7560004702905567
17.59193516226659,0.2922380968328281,0.22163736131299852,0.24686538121892707,0.1983101539131968,0.2101876712158019,1.6723050532600265,1.8264687666820478,1.6469578437237726,1.7548361782862307,1.836756527179027
18.22021946097983,0.30166025895961346,0.22579084340892336,0.2516463686851668,0.19657667206427623,0.2102057915870144,1.7111518778111263,1.8601626273852643,1.647325574932182,1.8395297824653802,1.9109526369429797
18.84850182110045,0.31121718178148716,0.2372249232389047,0.25883138155225854,0.20256335614929036,0.2165706180514012,1.8748346017459732,2.1791156367061237,1.7701055816213482,2.136151353072022,2.1681025795506597
19.47678611981369,0.33042887575314916,0.27616606819844136,0.27164910523583885,0.2533066811280255,0.2561917099369642,1.5665310952412395,1.8381364451118896,1.6484135232767365,1.8429463220034654,1.8600099328808102
20.1050684799343,0.32427256484040806,0.2826276874615808,0.2755628246512356,0.2594992685097192,0.2579837547991113,1.6273366604381612,1.8354395411413988,1.6458317252278114,1.8052633828003786,1.8526367066475877
20.73335277864754,0.3241869034359048,0.287593712394546,0.277786703303643,0.25900750737795164,0.25424456853351574,1.6484326100897901,1.7600332060626365,1.6257002157330562,1.7363082974267492,1.7926525695853377
21.361635138768158,0.3284737743687654,0.28388067506575404,0.2778430955349339,0.25171340463112807,0.2490612886876,1.6696710811847142,1.6359256998141483,1.5540435244297008,1.6775920841647887,1.7909292304196238
21.989919437481394,0.3303039167701649,0.27325384214911264,0.2728139455338003,0.2419907186208988,0.24118454604695683,1.5433000627851239,1.583783130833241,1.5068252192961973,1.69507816609424,1.7615383466428
22.61820276689832,0.3243324298568322,0.2575797137698264,0.2650325648787749,0.2344351847938345,0.23275000271589802,1.500698361755656,1.6239035499926333,1.5175901652552453,1.697025018022971,1.7315911831504098
23.246486096315248,0.3164042895357372,0.24411408788784786,0.25858252861281605,0.22694001505573516,0.2220900870921591,1.5821225806586414,1.7097559026944258,1.5965521890718575,1.7191847738004373,1.7738302352910982
23.874769425732175,0.31186007020008916,0.2371750314633767,0.25679154677416305,0.22180845045556796,0.21399667001746464,1.6721740257558722,1.8021931957434907,1.6014193188937735,1.7767505131842025,1.831911317832533
24.503052755149103,0.3149756373563893,0.23991870614127847,0.2619443015910878,0.21939202263256008,0.2117660236031108,1.7268603249610461,1.8257300166216426,1.6694090176448155,1.7977105750468243,1.9159533819651724
25.13133511526972,0.3229163290673668,0.246384910166417,0.2689801399458742,0.22237743680178498,0.21849160475145718,1.667588052280459,1.8168080661609731,1.6116257753940533,1.7985420706015163,1.9663525543617917
25.75962038327927,0.32455258450310165,0.25169677572801286,0.27090741570386395,0.22324611485867077,0.2266387830116622,1.6089801674908262,1.8246611550901903,1.6020134807232778,1.7945421640785217,1.9001113271238237
26.387902743399888,0.3202749845407993,0.2594348894857409,0.2722126055273395,0.22827105268847073,0.23341633781854382,1.6563536375104644,1.822637952905585,1.625318479471833,1.7763333444175073,1.8518216900771953
27.016185103520506,0.3195547929147342,0.264635488699235,0.27589722932731947,0.22984951274775212,0.23409862562294878,1.6881227637056964,1.74824585382582,1.6037404838894669,1.7131072478222307,1.7640305508192775
27.644471340826367,0.3218690800146087,0.26180311033037745,0.27744522465366533,0.22162304083844,0.22686542756717695,1.6630149352691028,1.664312838557262,1.5368129273039162,1.6826170922836707,1.6474782694367056
28.272753700946982,0.32202230801434506,0.2513390514576639,0.27349089130167054,0.2084253825542364,0.2121649538579586,1.601040053257125,1.5809034654768175,1.4655236805177376,1.6733027275093888,1.6334494618362148
28.901036061067597,0.31537631769503444,0.23489482659571806,0.26622676305762505,0.19459857703006617,0.19267241765077872,1.5306287998718144,1.6103544180313112,1.5074955824407894,1.7169351821689158,1.685002943916308
29.529318421188215,0.30619453160457155,0.22106575530731495,0.2595164766831541,0.18471840734837758,0.17571680613202878,1.5488280615798062,1.7055298297976054,1.566807728530021,1.7515096787180058,1.778135618628382
30.157604658494076,0.2980418919631615,0.21393933992689718,0.2564944274634608,0.17869923950425284,0.16428799115117673,1.6432028233108422,1.7855331883133427,1.5851979984157762,1.752722956659962,1.8842501854693965
30.785887018614687,0.29713131265891124,0.21428275694876137,0.2591905364279601,0.1764202598347937,0.1613416423021563,1.7028300273161683,1.8362086769926238,1.644615247477409,1.801756979415915,1.9291805434170703
31.414169378735302,0.3030641844296704,0.22039805639252785,0.2643898379666606,0.17668762922861755,0.16625677846382736,1.8178769227453608,1.9447845554253174,1.6843271098620622,1.9436011784925533,2.152467207130888
32.04245464674486,0.3179991780617096,0.23737968713755536,0.27062896229779293,0.19920880204148142,0.20148831005328366,1.6376867343359962,1.8418583736589724,1.6239442289313892,1.8727408371930607,2.010929363761119
32.67073700686547,0.3149008288718977,0.24325569577944572,0.27098080688863646,0.20294539794179428,0.21474879354402937,1.6048931135117477,1.8045981304790188,1.6738918362811939,1.7724750736543862,1.9226689739234963
33.2990203362824,0.31220150901950494,0.24626660310117687,0.27215975732209613,0.20052477537169616,0.21959419135457636,1.633544895901527,1.7510624039235392,1.6355299244599697,1.7265358491390148,1.8015851980983577
33.92730269640302,0.3129198255085527,0.2450721458885734,0.27478551277728047,0.19287589024150176,0.21438533838014448,1.6032467032408586,1.7161637666991743,1.5947531107393067,1.709540673220533,1.7288755253643822
34.55558796441257,0.3130587761596026,0.23782089690585265,0.2724069156219096,0.18202963906576383,0.19707772349339256,1.5547927052081694,1.672176605538814,1.5449629964813518,1.7227757469658505,1.6935538361681037
35.18387032453318,0.30853814441747945,0.2259310063899551,0.26702654720653823,0.17091407800392094,0.1705675489875321,1.5289682471354593,1.660667257262424,1.5277085174733547,1.7212678887339166,1.7573801390470485
35.812152684653796,0.29838728063351455,0.21480327245663594,0.259358029298761,0.16230344471672817,0.14711537832338184,1.5268974487074205,1.726181634086511,1.5407925628684742,1.737251917346709,1.8329335207663873
36.44043892195966,0.28755007755111317,0.20783214348298043,0.2541649981728274,0.15936136564838063,0.13491267857944492,1.6008873587526085,1.7652248192154512,1.5916684280437476,1.7689849213886428,1.91650689954397
37.068721282080276,0.28343559868196067,0.20718004307256427,0.2543294383312519,0.16007839112856903,0.13227881044866915,1.6685119374308932,1.82427941882894,1.6189816575352824,1.8158239606424988,1.9159724687782131
37.6970036422009,0.2867678480047862,0.21273692972257258,0.2583898915919476,0.16492886481228047,0.13602879729433023,1.728597224949702,1.9063718018080922,1.677215524187124,1.8899762293879898,2.001252349538791
38.32528600232151,0.30197388096062167,0.2252446133916303,0.26909953032706196,0.1816042840682266,0.15843290210278554,1.635443484743289,1.8404918520957843,1.6158223619993408,1.8679385199029737,1.9073334589531283
38.95357223962738,0.30196450943109787,0.2334750089780212,0.2692697608644555,0.19403223973888226,0.1704085566885469,1.613942738886987,1.831799623175339,1.6291549288972835,1.7300287359293367,1.858215772452966
39.58185459974799,0.29797450806226544,0.23726255877297078,0.26779566170426944,0.19383959166091239,0.17646132165450418,1.6359498343473289,1.7576473544299185,1.6420194409010367,1.7231574832271006,1.8156521793249574
40.2101369598686,0.29718749690329727,0.23556347232407696,0.2675404892723253,0.18177998327352998,0.17196413051077428,1.6499710053615293,1.7001118312075676,1.6292046488634175,1.6782193579508506,1.7732521603442
40.83842222787815,0.2998801384765733,0.22842312835485673,0.26724744003880346,0.16307013232695683,0.15692678932412224,1.682063574704821,1.6906144669565477,1.6572316309113457,1.700883172383847,1.7498408478876093
41.46670458799877,0.30074306793059785,0.2164168657225812,0.26584783020943986,0.1467656074467051,0.1326716731568916,1.637970509517206,1.6988191756828395,1.6089013380709927,1.6970822783738895,1.733461687944655
42.09498791741569,0.29617825630198136,0.20297564011602567,0.26193909742541005,0.13669068568344958,0.1064020092104794,1.5509753425957333,1.7215923645560025,1.5661111853538938,1.750718841288355,1.8444541802353558
42.723270277536315,0.28753804186323617,0.1946227804295065,0.2595631690197587,0.1350495623183567,0.09181651563326901,1.5306408023964773,1.774645491248951,1.5593854098285784,1.8077227851930795,1.9022211592941924
43.351555545545864,0.27852895465053484,0.19257935283975353,0.25704780609419525,0.14037777324012415,0.08983606757070599,1.5905423060731048,1.8443969197961518,1.615030687231466,1.8175226870050576,1.938723949947988
43.97983790566648,0.2758821162665283,0.19860239160675225,0.25969187573264635,0.14953351458139702,0.09665583661624773,1.6528200271698754,1.937919314032134,1.6455097890451609,1.8881409823632735,1.940496029820208
44.60812123508341,0.2896726810737506,0.21401204735414453,0.2681291732659528,0.1731173864941526,0.12435236718513064,1.6757953439110678,1.8926777969329325,1.619642199777486,1.868723957406236,1.8759959995254312
45.23640650309296,0.29244089936991974,0.2227037318912905,0.269285464849171,0.18945632621380415,0.13441482599233037,1.6694853648970895,1.8350062077697393,1.6390037244372921,1.8328112242676307,1.8685417383194856
45.864688863213566,0.29115204806487244,0.22739525386683526,0.27020840192168594,0.19291668583087537,0.13988326951593247,1.6926567559541668,1.7870601333582201,1.6024715642367184,1.7310785106477329,1.8069485925687256
46.49297122333419,0.2904963978753904,0.22679831436694706,0.2701213619021816,0.1834831454845947,0.1365104670367841,1.7277764919880094,1.7140721602096192,1.5901796566249224,1.5777732281346102,1.8165683463519315
47.12125358345481,0.29108133401988007,0.22012978717108075,0.2690939410657782,0.1635015425271924,0.12558647892390737,1.7002428152061217,1.6850879791567628,1.5843674881841068,1.6045612117864152,1.792049819484718
47.74953982076067,0.29282910501398657,0.20759792349122308,0.2672748995419858,0.14085849083067986,0.10831074489850197,1.6971612438368209,1.6650572242667367,1.537786354770042,1.7244172128891662,1.7747682257464554
48.377822180881275,0.2914559752523488,0.1953507317373787,0.2634251161256553,0.13074289845777412,0.0883000194622504,1.6257956497983685,1.730143256807729,1.5290445943877176,1.753581863247733,1.7796544498902447
49.006104541001896,0.2859991182462331,0.18768793761183697,0.25737469783976885,0.13110012121684214,0.07118947441634718,1.5941995957223813,1.766609980140745,1.5576485178787403,1.8041726543946746,1.7868037348971624
49.63438980901145,0.2754139296147229,0.18710119485750096,0.253038294607154,0.14109706585629583,0.06687754751885287,1.6904886833800006,1.822417345871218,1.5961230428481321,1.8508377420588864,1.7895283288989754
50.262669261243126,0.27038429609886055,0.1935723390888415,0.2526311865283616,0.15561997004088995,0.07291086777709277,1.6964063894555614,1.8659725902895492,1.5992551104995543,1.8641211808477645,1.721486307048561
50.89095549854899,0.276746434886248,0.20611312341224772,0.2631012148111716,0.17424705867019674,0.09375659848880806,1.7471606076485553,1.8329554352761561,1.6146033044507868,1.8968936772613394,1.7263560777009865
51.51924076655854,0.2847491310400432,0.21434425719530673,0.2689349457358586,0.19107871582813962,0.10306877303470945,1.7772386502523987,1.840032270008859,1.663079892966526,1.818180053759848,1.7233181537915339
52.14752021879023,0.28923964564753407,0.21922832194622582,0.27192016801907176,0.19418951018802555,0.1069969905420446,1.754356302868945,1.7578491734931867,1.642259968573631,1.6960654455664144,1.7598151061395777
52.775805486799776,0.2895747351044832,0.21914274218339497,0.274188612427319,0.1835423313243578,0.10515461418201097,1.7403821353719455,1.6897642194994429,1.6342601096361944,1.6427155156435334,1.744218561122491
53.40409172410564,0.287390486174486,0.21283453231424213,0.2725700257471802,0.1623121815253498,0.0977373935685989,1.7516049416694288,1.6367399690316704,1.6889426443663997,1.6773568952153448,1.7160269574559854
54.03237117633732,0.28665491383635766,0.2017805533644836,0.2703308477724086,0.14275671499985454,0.08608130517392422,1.7388769691190176,1.6317622699762855,1.6570140067841446,1.7141787473280696,1.771324401147212
54.66065644434687,0.286780905948365,0.18791248775622785,0.26898741745756705,0.13146035316233878,0.07145531425050011,1.5589441293246913,1.6779330570800008,1.5862595182378494,1.810509447002496,1.7268905059932476
55.288941712356426,0.2794592662979391,0.1778711722444079,0.26370954689417175,0.13241572610644392,0.05592356984416641,1.6312811152307056,1.7466041735021531,1.5538837300452526,1.8453407144551306,1.7188327319620909
55.9172211645881,0.26994976336031085,0.17509448034954397,0.2556454122913296,0.13980041868841442,0.04998595737690475,1.6889434916025756,1.801726773989728,1.614123646119733,1.8505123671157826,1.6951275808720283
56.545507401893964,0.26074760111166906,0.18018687881468992,0.2486564521328691,0.15361739526648963,0.05635861440141406,1.6192754542487513,1.911018742179692,1.240722652884811,1.883667212470501,1.648936499027623
57.173786854125645,0.252386949244934,0.19534108459814253,0.24726748220118522,0.17053463428576318,0.07503260826294368,1.7583072548865095,1.8604021454271489,1.4419638793357317,1.8435676542219277,1.6456001454000988
57.80207212213519,0.25748961599031717,0.20502598603799183,0.24667606006625184,0.1810564403407871,0.08441065919395054,1.7943811646119603,1.8185640448353992,1.4946814130192319,1.7631361962412317,1.680490678192869
58.43035739014475,0.2633011181940596,0.2112422993878403,0.24224064826123812,0.18122608787327954,0.08949340882307202,1.7560303936280492,1.7569656503538285,1.525785457231714,1.7035224088791112,1.6644134082427342
59.05863781167274,0.26539592931771544,0.2118545931689851,0.23632541914575905,0.1702374114034987,0.09110480715489323,1.6843080231373335,1.682857432058451,1.5353552234028862,1.6405803367980314,1.675146395270499
59.686923079682295,0.26223906856038665,0.2056950534650462,0.2308829890205057,0.1491008119513446,0.0880266038984678,1.6909311166160585,1.6558306298513534,1.5414248018646974,1.784131593436063,1.6710236627305153
60.31520834769184,0.257789886958408,0.19438286431927923,0.22386515759830397,0.1303127299695141,0.08195352963112229,1.619218193544527,1.6224247929801188,1.601772765663016,1.8639695302235344,1.665026756909535
60.943487799923524,0.25260286074344473,0.18108214218822158,0.2160701081185441,0.12301576470763406,0.07233754511064017,1.5937033408796295,1.653425702536314,1.5623820256100405,1.9502815321454143,1.6381372360336723
61.571773067933066,0.2461906377439893,0.16848812137642627,0.20740233115890708,0.12471288159066364,0.06060380874640372,1.5500686967727344,1.7040028941755232,1.5592875705911475,1.9489997147411156,1.643364463282914
62.20005930523894,0.2348763971021034,0.16238736352802496,0.19825716752418815,0.13099345989252378,0.05427974128179641,1.5960085214396833,1.8294413255871913,1.5658703041257702,1.9819074939870627,1.643916643958883
62.828338757470604,0.22218367117160256,0.16731725448781967,0.1911951646267376,0.1381555435168121,0.05838291070479951,1.6260553392842614,1.8929450110790071,1.539993297510462,2.0038770551662024,1.624299360609776
63.45662402548016,0.20476091655393405,0.1831235592208304,0.1965102819169431,0.15153250387555683,0.07093431392113353,1.796328010533677,1.8330126954503096,1.574139448039064,1.9361573558507468,1.648234113411798
64.08490929348972,0.20680295736417642,0.190418154210532,0.20223995463507138,0.15774851687519378,0.07979768971671837,1.9175625909853846,1.7927344483980048,1.516585584949233,1.9101377977947636,1.613890458177177
64.7131897150177,0.21841607002558974,0.1931815836958103,0.2038235333604436,0.1599100499135689,0.08815993278128768,1.9225866945730792,1.750271743778304,1.490577767203893,1.7815357988737608,1.6033039634149762
65.34147498302727,0.23270716253561805,0.19157725273347653,0.19823879293179317,0.15191857010126567,0.0927934389488664,1.8455888441733281,1.6868239983107762,1.5341860477982858,1.7368316799842753,1.564858698351464
65.96975443525893,0.24398348550207483,0.18652671842066285,0.18809360864458344,0.1323439924229412,0.09320289066235399,1.7958890158650829,1.6572239607560753,1.5832438157316588,1.7754662204119769,1.5853433554511496
66.5980397032685,0.24650538009234665,0.17922206206694344,0.17888974016376502,0.11202830008466982,0.08892861583256487,1.763956925404374,1.6303307656221313,1.600498214880882,1.8082953869347738,1.5745402692582287
67.22632497127805,0.24065505756580155,0.17036629258426703,0.1710380307514286,0.10205884184012327,0.08146187112890933,1.6593553871746118,1.659107257839169,1.6273848766495447,1.8313281034914801,1.5665741026000903
67.85460539280604,0.22804929918671202,0.1622001865569812,0.16492290893960446,0.1005732119883247,0.07292548988405652,1.6990811480725505,1.678696526068956,1.6498564850132122,1.8081426931369453,1.6004982148808278
68.48289066081558,0.2104857528727176,0.1581782429091933,0.15891922496127353,0.10373066800692944,0.069239290692385,1.7139687933560797,1.7305742438646663,1.676215251854973,1.7924534054150807,1.6343580645385274
69.11117592882513,0.1956398330912136,0.163529722453953,0.15340541013595993,0.11172567390283118,0.07448576128459967,1.4381598468443715,1.7976998085554508,1.6771851131027258,1.884201645709712,1.6156680298838055
69.73945538105681,0.15892859991356917,0.1739028926440195,0.15693886464328125,0.13145630033539324,0.08217143322249819,1.6690933285152942,1.82146241690537,1.7246928718548997,1.8690646349242486,1.6301755568470335
70.36774161836269,0.1556046757362865,0.17962263269011058,0.16783573319379033,0.13845715414432422,0.09246588027559173,1.8028556703888152,1.7398694788045772,1.6356177883702616,1.9225485211236555,1.6196040263280969
70.99602688637223,0.16851817775426686,0.18217326378683688,0.17871356343909023,0.14147305919265693,0.1024024760476549,1.8821784341610996,1.6960811454907674,1.5378698197688916,1.8744100652904803,1.5757000583477907
71.62430633860392,0.18532802736775136,0.17980811986024953,0.17966272530065838,0.14032729218184484,0.10993809162346142,1.8727703430473186,1.6696685052751918,1.5229488523332813,1.8822755319591047,1.5455666211294663
72.25259160661346,0.197319211801412,0.17434467212368843,0.16840718969849655,0.1345280691859378,0.11169253366658023,1.8012905589616472,1.647356124074613,1.575742732915776,1.8253780055614444,1.494204244901233
72.880876874623,0.2027167431310696,0.1663312847801979,0.15281709684372918,0.12675555331663943,0.10599794937070162,1.645860968702161,1.6427498085734964,1.6604433388759983,1.8772129436719232,1.5099242666368213
73.509157296151,0.19731586317648522,0.15784921487213338,0.13852838193941985,0.11929741249600473,0.09779080254733545,1.5790065628433563,1.6384426236291665,1.749393754441092,1.9241327192755837,1.522528944389442
74.13744256416055,0.1866414839383735,0.1507961794700458,0.12930058772107397,0.1180922004166305,0.09050882323066448,1.5180194423106599,1.6685196598661405,1.702589778868883,1.9342665880874346,1.5655267399004507
74.76572201639223,0.16948464284509202,0.14620858024088332,0.12604269152028727,0.1254131742145755,0.08989128938220511,1.5258691212158288,1.732521089786383,1.6895568724360066,1.8847377194483295,1.6528912742441024
75.3940072844018,0.1516464385065082,0.14694933461371631,0.12731921558631243,0.13865326290309873,0.0985666564162172,1.5774771911894407,1.8409690194777109,1.6958147019020575,1.847515755957473,1.6515717422517207
76.02229352170764,0.135561174758052,0.16204092563925354,0.13647480721901534,0.13502295176028686,0.10499715109392309,1.604158628338301,1.7643168180032078,1.743206705052473,1.8791817906409645,1.6699893512741044
76.65057297393933,0.12644641805598467,0.16695108719716392,0.15486364261331848,0.14086544622320316,0.11722711006068243,1.716087419800329,1.7430187883837596,1.721718003593465,1.8511641706614541,1.6851669257498232
77.27885824194888,0.13603647492644558,0.16815633447595124,0.17204640245307187,0.14316444494842157,0.13012460350372915,1.84543815324473,1.7243901450545955,1.6219135200194936,1.786383826953328,1.6170845786647403
77.90714350995843,0.15364300911903714,0.16603902723620295,0.17759425218526045,0.13980236110859293,0.13910101010213205,1.874410065290426,1.6759444645115762,1.5710619413070763,1.73608729082949,1.5613467084934232
78.53542296219011,0.17029414478622099,0.15866825798377154,0.17537515457332953,0.13045982973667564,0.1409122184877884,1.8475157559574404,1.6731015345233262,1.5325852838997507,1.7140424958908034,1.4758214521482516
79.16370919949598,0.17943468703782298,0.1513388407237296,0.16626194720424467,0.11849478483174108,0.13587116701041968,1.6738294112646914,1.6522614123282515,1.6003646078077278,1.7227868601779388,1.496399218244286
79.79199446750552,0.18062060776996292,0.14275606633054264,0.1562133008660171,0.10767781394901346,0.12806540102656677,1.529261627236531,1.6441456867756976,1.6898588156337193,1.7847970632076682,1.5364192152623064
80.4202739197372,0.17104734047928866,0.1360594866538633,0.15024534773751633,0.10416528786829825,0.12260525390530015,1.4694105894866987,1.6553725484580017,1.7552152054814283,1.7892659223863332,1.5850188811308725
81.04855918774676,0.15498854257633796,0.13074985488712115,0.15015638249261368,0.10939921680924868,0.12500203850501418,1.421560170607379,1.6705274078877101,1.7404993407204334,1.888707758190689,1.6136489682146584
81.6768444557563,0.13901130505296067,0.1278294446375609,0.15373214105742986,0.12122767328544556,0.1337239929915553,1.390936706867709,1.7313510681898434,1.7255486591154465,1.8814693161179412,1.6235293285145773
82.3051248772843,0.1200220893154424,0.1369206793050343,0.15579725713430723,0.14011893276775478,0.1386695827220103,1.493001781243687,1.784589674829386,1.7607121822014946,1.8801950789644295,1.6874955061660022
82.93341014529385,0.11138011794553519,0.14321902124335933,0.16567224486556686,0.1486421876309607,0.14979564913523194,1.6016009835504514,1.7436075299819658,1.7456689153333946,1.81812279305571,1.6770515047928687
83.56168959752553,0.11862951098273819,0.14565027648831846,0.17678675277129594,0.15082711372734414,0.15991091765043805,1.6865220832051417,1.7212026620258718,1.7202864992392264,1.8326500476806298,1.668924123010995
84.18997486553508,0.13363454333118524,0.14223810054412186,0.18379027626939223,0.15084830003190994,0.16843875659597005,1.7575029010348135,1.6737695688580183,1.631549798907007,1.762121881291607,1.6026143688682333
84.81826110284094,0.14887888456221976,0.13358912576836235,0.18350649258788676,0.15077303946635184,0.17163316045635668,1.771283537014902,1.6865567816911116,1.6236845284725938,1.699764917461316,1.51977543723964
85.44654055507263,0.15929407881233218,0.12212751585051675,0.17836045960575236,0.14978639615866834,0.17068563442652399,1.6790782605634187,1.7314713199266138,1.638480797078678,1.7171371896600747,1.5048737240211099
86.07482582308218,0.1612477412032563,0.11105597442092903,0.17079708687805759,0.1454620929964869,0.16628255151633817,1.5405658992521833,1.7608457892745948,1.665488512560968,1.7528102781664199,1.518635252546009
86.70311109109173,0.1548077710585527,0.1027536310066434,0.1700323782410967,0.13927916833125395,0.16447930138541403,1.4803609858443536,1.738740370124432,1.7068270709800508,1.8001238450335484,1.574287627644049
87.33139054332342,0.14205626649508274,0.0971744489122516,0.17344957985648266,0.13818540887124278,0.16730053803300182,1.3703102006612864,1.729369112197625,1.7356677216388254,1.8018603808566813,1.6396043843135264
87.95967678062927,0.12523173950681077,0.0948630645649703,0.17805739844349208,0.14570345901874374,0.17743892032180048,1.3766300206105617,1.8067493622321626,1.7086435971584926,1.8135251495086864,1.6482150266870694
88.58796204863883,0.11270876904570987,0.10643286427312756,0.18196661555631483,0.14567704543011567,0.18145741235323157,1.3689507423604101,1.7915729132054434,1.7231845454817611,1.7753299601122663,1.6793991936653654
89.21624150087051,0.10535548308216684,0.11548719208623102,0.18432158372360288,0.14969701562656373,0.1881137250581688,1.4977162022502035,1.7936749557973375,1.7370255568209199,1.7706754525066888,1.6938704722233648
89.84452676888004,0.10992746653737888,0.11818649267391962,0.1894427968402846,0.1518807834127038,0.19502625332263768,1.5592493972005557,1.7696038658398676,1.7460317971737347,1.7099388564063847,1.6494912924665448
