Ht,vdimless,vdim
0.0,0.0001014540075588178,11.710548634122404
0.0,8.961683858413803e-05,10.344217758647153
0.0,7.419082922057062e-05,8.563637205653679
0.0,8.564025007018576e-05,9.885211413692936
0.0,0.00011398999125143046,13.157541712476622
0.0,0.00013234219682000837,15.27588480237031
0.0,0.00010615762380726623,12.253473730519113
0.0,7.983343253307409e-05,9.21494691834121
0.05,6.615485317843809e-05,7.636067260134497
0.05,2.8346382282949683e-05,3.271942590670551
0.05,2.042068752029227e-05,2.3571021007717166
0.05,8.364132345164562e-05,9.65448097784608
0.05,9.159560400627853e-05,10.572621044718053
0.05,5.172142859254187e-05,5.97005795565153
0.05,8.89494408901115e-05,10.267181933821133
0.05,9.884413094153449e-05,11.409297970977963
0.05,1.9239817369639745e-05,2.220797605143166
0.05,7.059779420453089e-05,8.148903354208292
0.1,6.962851202299601e-05,8.037021858344545
0.1,6.247473650869169e-05,7.211281820137711
0.1,9.261183603351179e-05,10.689921828243719
0.1,0.00012067813738853299,13.92953547098094
0.1,6.471159508034643e-05,7.469476067179453
0.1,3.447175924907418e-06,0.3978977498311314
0.1,6.225239641702206e-05,7.1856177333316475
0.1,2.5874084138910076e-05,2.986572220879672
0.1,1.7477031191221757e-05,2.0173241912225306
0.1,0.00012108526212729,13.976528726034017
0.15,9.742365236486073e-05,11.245336153637004
0.15,2.0989788429132387e-05,2.422791806196431
0.15,9.50489131041418e-05,10.971226729325833
0.15,8.57377175927871e-05,9.896461813663667
0.15,0.00011891035463510603,13.725485316564244
0.15,0.00010284251035140694,11.870819577306223
0.15,9.670134863142803e-05,11.161962680252348
0.15,1.6082988310913752e-05,1.8564137714105327
0.15,1.1701847843077414e-05,1.3507111406714274
0.15,3.709737056285365e-05,4.2820443728898345
0.2,5.382849345990519e-05,6.213270483162614
0.2,3.71744005370248e-05,4.29093572455274
0.2,1.694622892336851e-05,1.9560551894120874
0.2,0.00010709009532858036,12.3611062761724
0.2,0.000135938201325652,15.690961413586965
0.2,0.00011263893850842187,13.001593522405432
0.2,7.127829043216866e-05,8.227451105655852
0.2,2.2378394225127286e-05,2.5830746387715267
0.2,8.774574052415497e-05,10.12824221112686
0.2,3.392759840010057e-05,3.9161665533321677
0.25,9.579871811815334e-05,11.057774597605954
0.25,7.285248897155561e-05,8.409156382744763
0.25,0.0001225489907781379,14.145482776892731
0.25,0.00012577921084711173,14.51833792699319
0.25,4.115016558067073e-05,4.749847018662706
0.25,6.466569206087057e-05,7.464177611702341
0.25,5.2010962797603025e-06,0.6003478068579498
0.25,2.0403133949657184e-05,2.3550759418493548
0.25,2.719251438683085e-05,3.138754888775007
0.25,3.427525078858995e-06,0.3956295083501993
0.3,8.152823304826943e-05,9.4105729397857
0.3,9.648143808824277e-05,11.136579029343988
0.3,0.00012073545734573037,13.936151751230652
0.3,0.0001285760397019824,14.841167957214438
0.3,0.00010124080630595978,11.685939417586507
0.3,0.0001789768253442804,20.65878783901092
0.3,5.626348405103854e-05,6.494334547828234
0.3,8.912714638434531e-06,1.0287693975512235
0.3,8.314664784642151e-05,9.597381974342127
0.3,0.00018569599361820517,21.43436239487093
0.35,0.00022229856209321735,25.659293164726666
0.35,1.0009129739157316e-05,1.1553254860601632
0.35,0.00013420700951468977,15.4911348479827
0.35,0.00018124846653226295,20.920996944902793
0.35,5.91622676387999e-06,0.6828932923989913
0.35,8.579617272781723e-05,9.903209124274218
0.35,7.962206345002814e-05,9.190549183975474
0.35,2.71572732018146e-06,0.313468709864047
0.35,2.1304528352944926e-05,2.459121343822334
0.35,0.00011489137873532565,13.261586315763726
0.4,0.00013248406030577612,15.292259702578429
0.4,5.644079645193661e-05,6.514801215869374
0.4,4.4309829352509295e-05,5.114558055298086
0.4,0.00020332258215832112,23.46894956712258
0.4,0.00019629711868284017,22.658020223999557
0.4,8.005868957545948e-05,9.240947700503545
0.4,3.568273857826121e-05,4.118757411107169
0.4,6.623185429952561e-05,7.644955281367711
0.4,9.77011433598265e-05,11.277366152946728
0.4,2.206867524255484e-05,2.5473246541667014
0.45,0.00015625873151483863,18.036502637413566
0.45,9.583051217658791e-05,11.061444495686207
0.45,3.401460692486406e-05,3.9262097008168584
0.45,0.00011484397713230546,13.256114883034154
0.45,9.758074468424248e-05,11.263468874960019
0.45,9.29613451802205e-05,10.730264678753887
0.45,0.00015692494324825936,18.11340157016714
0.45,0.00014735507816990908,17.008779159297475
0.45,5.754997658263891e-05,6.642830735620589
0.45,3.0403684099015808e-05,3.5094111101683474
