time,x_ABF_0,x_CTC_0,x_ABF_1,x_CTC_1,x_ABF_2,x_CTC_2,x_ABF_3,x_CTC_3,x_ABF_4,x_CTC_4
0.0,1.6666321634059929,4.995530686650812,1.6666321634059929,4.995530686650812,1.6666321634059929,4.995529796760154,1.6666321634059929,4.995529796760154,1.6666321634059929,4.995529796760154
0.6282833294169274,1.7001641332825534,5.027958302221043,1.699031302475174,5.029519615380153,1.6990784666800376,5.028160752345693,1.6997196328989823,5.028699136193662,1.699262229100873,5.028176325432204
1.2565666588338549,1.7338451598442952,5.064510116044848,1.731037999764265,5.067776904649631,1.7312150880051675,5.063796423737292,1.7332324701264,5.064604889399903,1.7314887293824412,5.063947260203789
1.8848499882507825,1.7686421092909186,5.100908423730181,1.7635274627352133,5.105861110186168,1.7641085613347565,5.099529093210592,1.7670363015989186,5.1005742697881775,1.7641477165236998,5.099829876252929
2.5131333176677098,1.8042008051406184,5.137381037285442,1.7963501897575072,5.143946650558691,1.7976356368126993,5.135799701586532,1.8012009837331746,5.137244884014798,1.7981402048156718,5.135822393798305
3.1414166470846374,1.8392673914565547,5.17359157804198,1.829137766098818,5.181464885636865,1.8314884122713966,5.171507899066741,1.8348935788734682,5.173293464671617,1.8321140054038296,5.171255615065255
3.769700945797876,1.8745568953822702,5.2093682971028406,1.8619039850643415,5.2189644330112275,1.8655369636748098,5.206974491233359,1.8689069795958984,5.209008781277091,1.8657928072389272,5.2069851699212535
4.397984275214803,1.9091496149229281,5.24571232145805,1.8952014687525716,5.2564399533378285,1.8992286689244458,5.242880244439601,1.9033831234603844,5.245255362605269,1.8998435833689853,5.242792590209808
5.0262666353354195,1.9429614554113668,5.2820082917177364,1.928773928654062,5.294056966279019,1.9326560766487142,5.278713026611904,1.9370539162795617,5.281591822889887,1.9335975809646666,5.27874639751157
5.654550934048658,1.9759470324240382,5.317733842065774,1.9620763067409102,5.3317055703385625,1.966156010461594,5.314169385035957,1.97070824612157,5.317624385514866,1.967189618460629,5.314332235026334
6.282833294169275,2.0081219190474533,5.353681865078261,1.9942965777878734,5.368954613492753,1.998667720698987,5.349525185815678,2.0032435384613945,5.353288088462184,2.0002228046234922,5.3498771375708385
6.911117592882513,2.040072108279775,5.389705083851333,2.026400718103994,5.406132465394321,2.0318802198293975,5.384853399985008,2.036206868207621,5.388996285942395,2.032908488484485,5.385365977003901
7.53940092229944,2.0718113934261972,5.425922298787805,2.0587700458361384,5.443561266461387,2.065574594751006,5.420283506634655,2.0694754304494722,5.4252059368082755,2.0657610268438154,5.421512445633078
8.167684251716368,2.104056581411579,5.461882335324173,2.090875520988246,5.480660807985068,2.09875327803642,5.455654435555559,2.102716851026261,5.460772196728567,2.098209999789833,5.457433326980501
8.795967581133295,2.1377660844743707,5.497717787168448,2.123872666579469,5.517614852386198,2.132314614304688,5.491164632364409,2.1364623946606938,5.496385620853722,2.1311737744813883,5.493215830330638
9.424250910550224,2.1712255282623203,5.53327959763545,2.1566099640986134,5.554416280539515,2.1661651650367406,5.526242787258897,2.169771891872804,5.531685358522002,2.164162021166033,5.52842212947985
10.05253423996715,2.2046289089388287,5.568907704956459,2.1895679545008933,5.591365875487357,2.200379236102505,5.561532291184613,2.2045270164585102,5.567108346046387,2.1977438249194305,5.564188614798146
10.680817569384079,2.2370084704135382,5.6044187916559665,2.222412483844303,5.628217582462839,2.233859147375584,5.596191752524605,2.2385871364404752,5.602419652293219,2.2310546569675274,5.599895032497041
